"Category","Stock","Date","Price","Open","High","Low","Vol.","Change.."
"Consumer Goods","Britannia Industries","23-12-2021","3,554.60","3,503.10","3,560.00","3,502.00","163.29K","1.65%"
"Consumer Goods","Britannia Industries","22-12-2021","3,497.00","3,522.00","3,538.60","3,484.60","257.61K","-0.25%"
"Consumer Goods","Britannia Industries","21-12-2021","3,505.75","3,473.90","3,541.35","3,461.05","222.99K","0.97%"
"Consumer Goods","Britannia Industries","20-12-2021","3,471.90","3,522.00","3,530.00","3,430.10","382.14K","-1.82%"
"Consumer Goods","Britannia Industries","17-12-2021","3,536.15","3,546.00","3,556.00","3,500.00","307.40K","-0.69%"
"Consumer Goods","Britannia Industries","16-12-2021","3,560.60","3,550.00","3,571.65","3,536.65","121.78K","0.54%"
"Consumer Goods","Britannia Industries","15-12-2021","3,541.60","3,571.00","3,579.60","3,521.50","152.08K","-1.06%"
"Consumer Goods","Britannia Industries","14-12-2021","3,579.65","3,580.00","3,597.45","3,543.05","297.87K","-0.25%"
"Consumer Goods","Britannia Industries","13-12-2021","3,588.75","3,641.00","3,658.35","3,576.95","311.90K","-1.20%"
"Consumer Goods","Britannia Industries","10-12-2021","3,632.45","3,623.90","3,642.00","3,604.40","190.38K","0.24%"
"Consumer Goods","Britannia Industries","09-12-2021","3,623.90","3,565.00","3,634.45","3,564.00","284.12K","1.35%"
"Consumer Goods","Britannia Industries","08-12-2021","3,575.75","3,489.95","3,582.45","3,483.00","326.19K","2.92%"
"Consumer Goods","Britannia Industries","07-12-2021","3,474.20","3,502.05","3,529.00","3,467.00","254.45K","-0.63%"
"Consumer Goods","Britannia Industries","06-12-2021","3,496.20","3,556.00","3,581.10","3,490.00","165.99K","-1.62%"
"Consumer Goods","Britannia Industries","03-12-2021","3,553.75","3,557.00","3,593.45","3,550.00","313.99K","-0.69%"
"Consumer Goods","Britannia Industries","02-12-2021","3,578.50","3,540.00","3,607.30","3,530.00","377.04K","1.22%"
"Consumer Goods","Britannia Industries","01-12-2021","3,535.25","3,550.50","3,606.70","3,528.00","312.86K","-0.29%"
"Consumer Goods","Britannia Industries","30-11-2021","3,545.50","3,514.00","3,565.00","3,501.10","633.38K","0.48%"
"Consumer Goods","Britannia Industries","29-11-2021","3,528.60","3,550.00","3,550.00","3,469.10","281.08K","-0.75%"
"Consumer Goods","Britannia Industries","26-11-2021","3,555.30","3,560.00","3,635.10","3,533.95","372.53K","-0.51%"
"Consumer Goods","Britannia Industries","25-11-2021","3,573.40","3,610.50","3,633.80","3,566.00","232.78K","-1.38%"
"Consumer Goods","Britannia Industries","24-11-2021","3,623.35","3,660.00","3,674.00","3,610.00","149.03K","-1.06%"
"Consumer Goods","Britannia Industries","23-11-2021","3,662.15","3,577.80","3,670.00","3,574.00","365.67K","2.25%"
"Consumer Goods","Britannia Industries","22-11-2021","3,581.60","3,589.00","3,628.50","3,570.00","364.65K","0.28%"
"Consumer Goods","Britannia Industries","18-11-2021","3,571.60","3,644.80","3,644.80","3,555.00","248.83K","-1.20%"
"Consumer Goods","Britannia Industries","17-11-2021","3,615.05","3,690.75","3,699.95","3,607.80","251.00K","-2.05%"
"Consumer Goods","Britannia Industries","16-11-2021","3,690.75","3,751.00","3,760.00","3,681.00","199.18K","-1.39%"
"Consumer Goods","Britannia Industries","15-11-2021","3,742.60","3,700.00","3,747.60","3,674.00","320.67K","1.48%"
"Consumer Goods","Britannia Industries","12-11-2021","3,687.95","3,668.60","3,701.95","3,641.25","275.06K","1.22%"
"Consumer Goods","Britannia Industries","11-11-2021","3,643.40","3,699.10","3,718.00","3,633.30","298.63K","-1.49%"
"Consumer Goods","Britannia Industries","10-11-2021","3,698.50","3,629.45","3,720.00","3,600.00","706.76K","2.12%"
"Consumer Goods","Britannia Industries","09-11-2021","3,621.60","3,590.00","3,639.00","3,535.15","1.40M","-2.58%"
"Consumer Goods","Britannia Industries","08-11-2021","3,717.70","3,666.00","3,728.85","3,620.00","336.94K","1.78%"
"Consumer Goods","Britannia Industries","04-11-2021","3,652.60","3,658.00","3,666.50","3,639.35","23.65K","0.63%"
"Consumer Goods","Britannia Industries","03-11-2021","3,629.85","3,695.00","3,699.80","3,618.05","185.30K","-1.44%"
"Consumer Goods","Britannia Industries","02-11-2021","3,682.90","3,680.20","3,707.60","3,667.05","151.55K","0.13%"
"Consumer Goods","Britannia Industries","01-11-2021","3,678.15","3,694.00","3,700.00","3,651.10","139.77K","0.07%"
"Consumer Goods","Britannia Industries","29-10-2021","3,675.75","3,681.00","3,708.95","3,641.05","283.54K","-0.17%"
"Consumer Goods","Britannia Industries","28-10-2021","3,681.90","3,725.00","3,728.70","3,654.00","193.66K","-0.43%"
"Consumer Goods","Britannia Industries","27-10-2021","3,697.85","3,700.90","3,731.20","3,681.45","441.02K","0.14%"
"Consumer Goods","Britannia Industries","26-10-2021","3,692.80","3,649.00","3,705.05","3,605.85","326.83K","1.70%"
"Consumer Goods","Britannia Industries","25-10-2021","3,631.05","3,690.00","3,696.55","3,617.70","289.03K","-1.60%"
"Consumer Goods","Britannia Industries","22-10-2021","3,690.00","3,734.00","3,760.00","3,650.00","192.03K","-0.66%"
"Consumer Goods","Britannia Industries","21-10-2021","3,714.35","3,798.50","3,798.50","3,680.00","335.59K","-1.27%"
"Consumer Goods","Britannia Industries","20-10-2021","3,762.00","3,800.00","3,917.35","3,740.00","523.00K","-0.89%"
"Consumer Goods","Britannia Industries","19-10-2021","3,795.90","3,860.35","3,868.35","3,780.00","282.93K","-1.08%"
"Consumer Goods","Britannia Industries","18-10-2021","3,837.35","3,960.00","3,960.00","3,825.00","256.84K","-1.48%"
"Consumer Goods","Britannia Industries","14-10-2021","3,894.85","3,912.00","3,925.00","3,881.00","299.08K","0.29%"
"Consumer Goods","Britannia Industries","13-10-2021","3,883.70","3,871.40","3,894.10","3,854.50","174.22K","0.41%"
"Consumer Goods","Britannia Industries","12-10-2021","3,867.95","3,821.00","3,874.75","3,815.00","253.26K","0.71%"
"Consumer Goods","Britannia Industries","11-10-2021","3,840.60","3,880.00","3,900.75","3,831.20","253.05K","-1.10%"
"Consumer Goods","Britannia Industries","08-10-2021","3,883.30","3,915.00","3,929.00","3,846.85","316.87K","-0.44%"
"Consumer Goods","Britannia Industries","07-10-2021","3,900.60","3,959.80","3,963.65","3,877.45","187.56K","-0.96%"
"Consumer Goods","Britannia Industries","06-10-2021","3,938.60","3,893.00","3,993.15","3,882.25","409.84K","1.45%"
"Consumer Goods","Britannia Industries","05-10-2021","3,882.20","3,894.00","3,905.25","3,865.50","131.73K","-0.27%"
"Consumer Goods","Britannia Industries","04-10-2021","3,892.90","3,910.00","3,967.25","3,881.00","372.75K","-0.72%"
"Consumer Goods","Britannia Industries","01-10-2021","3,921.10","3,958.80","3,958.80","3,885.00","181.92K","-0.71%"
"Consumer Goods","Britannia Industries","30-09-2021","3,948.95","3,972.00","3,993.00","3,940.30","217.50K","-0.60%"
"Consumer Goods","Britannia Industries","29-09-2021","3,972.75","3,982.00","4,019.90","3,959.15","332.45K","-0.77%"
"Consumer Goods","Britannia Industries","28-09-2021","4,003.65","4,005.20","4,068.95","3,990.05","354.95K","-0.15%"
"Consumer Goods","Britannia Industries","27-09-2021","4,009.60","4,049.90","4,064.60","4,000.00","248.90K","-0.82%"
"Consumer Goods","Britannia Industries","24-09-2021","4,042.90","4,040.00","4,098.95","4,030.00","373.61K","0.01%"
"Consumer Goods","Britannia Industries","23-09-2021","4,042.35","4,060.00","4,075.45","4,017.50","322.86K","-0.40%"
"Consumer Goods","Britannia Industries","22-09-2021","4,058.50","4,082.00","4,105.00","4,049.10","259.94K","-0.42%"
"Consumer Goods","Britannia Industries","21-09-2021","4,075.55","4,062.20","4,111.55","4,053.00","424.26K","-0.22%"
"Consumer Goods","Britannia Industries","20-09-2021","4,084.50","4,035.00","4,115.00","4,000.00","291.10K","0.81%"
"Consumer Goods","Britannia Industries","17-09-2021","4,051.85","4,077.40","4,115.00","4,041.00","621.52K","-0.52%"
"Consumer Goods","Britannia Industries","16-09-2021","4,073.05","4,086.35","4,120.00","4,039.80","243.64K","-0.33%"
"Consumer Goods","Britannia Industries","15-09-2021","4,086.35","4,105.20","4,135.00","4,071.05","218.16K","-0.37%"
"Consumer Goods","Britannia Industries","14-09-2021","4,101.50","4,097.00","4,153.00","4,082.40","419.44K","0.19%"
"Consumer Goods","Britannia Industries","13-09-2021","4,093.85","4,070.80","4,103.00","4,058.80","171.20K","0.57%"
"Consumer Goods","Britannia Industries","09-09-2021","4,070.80","4,058.80","4,118.80","4,050.10","295.13K","0.23%"
"Consumer Goods","Britannia Industries","08-09-2021","4,061.40","4,079.80","4,087.90","4,015.70","236.28K","-0.83%"
"Consumer Goods","Britannia Industries","07-09-2021","4,095.45","4,096.90","4,129.60","4,080.00","259.53K","0.40%"
"Consumer Goods","Britannia Industries","06-09-2021","4,079.05","4,144.40","4,149.30","4,061.00","312.61K","-1.09%"
"Consumer Goods","Britannia Industries","03-09-2021","4,124.20","4,105.00","4,134.70","4,073.15","426.38K","0.93%"
"Consumer Goods","Britannia Industries","02-09-2021","4,086.10","4,015.00","4,104.00","4,002.05","525.68K","1.76%"
"Consumer Goods","Britannia Industries","01-09-2021","4,015.35","3,984.60","4,025.90","3,963.85","352.46K","0.45%"
"Consumer Goods","Britannia Industries","31-08-2021","3,997.50","3,995.00","4,027.30","3,960.00","688.61K","0.28%"
"Consumer Goods","Britannia Industries","30-08-2021","3,986.35","3,960.00","3,993.55","3,932.20","466.52K","1.14%"
"Consumer Goods","Britannia Industries","27-08-2021","3,941.55","3,944.70","3,972.95","3,911.75","475.52K","0.27%"
"Consumer Goods","Britannia Industries","26-08-2021","3,930.90","3,825.20","3,946.95","3,825.20","1.11M","2.29%"
"Consumer Goods","Britannia Industries","25-08-2021","3,842.80","3,812.20","3,898.00","3,797.00","360.78K","0.80%"
"Consumer Goods","Britannia Industries","24-08-2021","3,812.20","3,874.85","3,892.00","3,795.50","437.17K","-1.40%"
"Consumer Goods","Britannia Industries","23-08-2021","3,866.25","3,910.00","3,964.65","3,850.60","645.09K","-0.76%"
"Consumer Goods","Britannia Industries","20-08-2021","3,895.95","3,640.00","3,967.50","3,635.30","1.57M","4.71%"
"Consumer Goods","Britannia Industries","18-08-2021","3,720.75","3,708.80","3,730.00","3,686.95","426.84K","0.66%"
"Consumer Goods","Britannia Industries","17-08-2021","3,696.50","3,670.00","3,707.60","3,668.00","579.15K","1.13%"
"Consumer Goods","Britannia Industries","16-08-2021","3,655.30","3,570.00","3,673.95","3,553.05","348.97K","2.12%"
"Consumer Goods","Britannia Industries","13-08-2021","3,579.55","3,620.80","3,644.10","3,575.10","323.14K","-1.14%"
"Consumer Goods","Britannia Industries","12-08-2021","3,620.80","3,634.40","3,642.95","3,607.50","232.97K","-0.13%"
"Consumer Goods","Britannia Industries","11-08-2021","3,625.50","3,637.20","3,648.95","3,571.10","233.12K","-0.32%"
"Consumer Goods","Britannia Industries","10-08-2021","3,637.20","3,636.10","3,644.00","3,611.50","249.49K","0.03%"
"Consumer Goods","Britannia Industries","09-08-2021","3,636.10","3,619.90","3,649.00","3,606.25","444.71K","0.89%"
"Consumer Goods","Britannia Industries","06-08-2021","3,604.00","3,611.15","3,620.00","3,590.10","258.38K","-0.20%"
"Consumer Goods","Britannia Industries","05-08-2021","3,611.15","3,578.30","3,617.70","3,547.60","497.15K","0.92%"
"Consumer Goods","Britannia Industries","04-08-2021","3,578.30","3,579.00","3,599.00","3,540.00","478.79K","0.14%"
"Consumer Goods","Britannia Industries","03-08-2021","3,573.20","3,550.00","3,579.00","3,531.00","1.33M","1.96%"
"Consumer Goods","Britannia Industries","02-08-2021","3,504.65","3,446.70","3,542.00","3,440.05","1.89M","2.37%"
"Consumer Goods","Britannia Industries","30-07-2021","3,423.40","3,424.00","3,440.00","3,378.00","988.32K","0.52%"
"Consumer Goods","Britannia Industries","29-07-2021","3,405.60","3,424.20","3,428.95","3,402.00","321.41K","-0.54%"
"Consumer Goods","Britannia Industries","28-07-2021","3,424.10","3,469.00","3,469.00","3,410.00","352.13K","-0.77%"
"Consumer Goods","Britannia Industries","27-07-2021","3,450.75","3,496.00","3,504.85","3,435.15","210.61K","-0.90%"
"Consumer Goods","Britannia Industries","26-07-2021","3,482.00","3,439.95","3,498.00","3,431.00","433.83K","1.23%"
"Consumer Goods","Britannia Industries","23-07-2021","3,439.80","3,427.00","3,452.50","3,425.30","247.78K","0.42%"
"Consumer Goods","Britannia Industries","22-07-2021","3,425.30","3,449.50","3,449.50","3,415.00","389.46K","-0.24%"
"Consumer Goods","Britannia Industries","20-07-2021","3,433.55","3,455.00","3,466.95","3,426.50","152.95K","-0.48%"
"Consumer Goods","Britannia Industries","19-07-2021","3,450.15","3,440.40","3,457.50","3,426.10","226.73K","0.27%"
"Consumer Goods","Britannia Industries","16-07-2021","3,441.00","3,460.00","3,472.70","3,437.10","399.01K","-0.57%"
"Consumer Goods","Britannia Industries","15-07-2021","3,460.85","3,503.00","3,503.00","3,455.50","264.60K","-0.71%"
"Consumer Goods","Britannia Industries","14-07-2021","3,485.75","3,474.00","3,488.15","3,454.15","458.96K","0.01%"
"Consumer Goods","Britannia Industries","13-07-2021","3,485.50","3,488.75","3,489.45","3,465.10","182.92K","0.44%"
"Consumer Goods","Britannia Industries","12-07-2021","3,470.40","3,482.20","3,500.00","3,464.10","146.12K","-0.16%"
"Consumer Goods","Britannia Industries","09-07-2021","3,475.95","3,491.00","3,518.00","3,468.00","595.36K","-0.44%"
"Consumer Goods","Britannia Industries","08-07-2021","3,491.40","3,499.00","3,525.90","3,473.25","627.23K","-0.85%"
"Consumer Goods","Britannia Industries","07-07-2021","3,521.35","3,521.00","3,542.00","3,506.00","524.48K","0.07%"
"Consumer Goods","Britannia Industries","06-07-2021","3,519.00","3,526.00","3,533.85","3,508.65","282.12K","-0.13%"
"Consumer Goods","Britannia Industries","05-07-2021","3,523.55","3,564.00","3,584.50","3,512.40","519.06K","-0.61%"
"Consumer Goods","Britannia Industries","02-07-2021","3,545.30","3,609.00","3,609.00","3,535.00","292.86K","-1.40%"
"Consumer Goods","Britannia Industries","01-07-2021","3,595.80","3,640.00","3,661.00","3,580.65","612.68K","-1.48%"
"Consumer Goods","Britannia Industries","30-06-2021","3,649.65","3,675.00","3,690.00","3,632.95","428.39K","-0.21%"
"Consumer Goods","Britannia Industries","29-06-2021","3,657.15","3,655.00","3,667.10","3,610.05","357.26K","-0.28%"
"Consumer Goods","Britannia Industries","28-06-2021","3,667.25","3,670.05","3,685.00","3,643.00","181.79K","-0.08%"
"Consumer Goods","Britannia Industries","25-06-2021","3,670.05","3,709.90","3,709.90","3,644.90","176.77K","-0.52%"
"Consumer Goods","Britannia Industries","24-06-2021","3,689.10","3,659.30","3,704.85","3,651.00","385.39K","0.81%"
"Consumer Goods","Britannia Industries","23-06-2021","3,659.30","3,652.00","3,684.30","3,631.00","379.00K","0.23%"
"Consumer Goods","Britannia Industries","22-06-2021","3,650.90","3,650.00","3,665.00","3,616.00","235.56K","0.06%"
"Consumer Goods","Britannia Industries","21-06-2021","3,648.85","3,600.00","3,653.95","3,581.10","231.48K","0.82%"
"Consumer Goods","Britannia Industries","18-06-2021","3,619.20","3,661.40","3,679.00","3,595.00","731.81K","-1.06%"
"Consumer Goods","Britannia Industries","17-06-2021","3,658.15","3,625.90","3,663.00","3,609.50","300.19K","0.51%"
"Consumer Goods","Britannia Industries","16-06-2021","3,639.45","3,631.05","3,644.80","3,605.05","232.53K","0.21%"
"Consumer Goods","Britannia Industries","15-06-2021","3,631.85","3,593.35","3,640.50","3,593.00","451.02K","1.13%"
"Consumer Goods","Britannia Industries","14-06-2021","3,591.25","3,557.90","3,598.00","3,510.45","312.42K","0.94%"
"Consumer Goods","Britannia Industries","11-06-2021","3,557.90","3,575.00","3,595.00","3,551.00","301.38K","-0.51%"
"Consumer Goods","Britannia Industries","10-06-2021","3,576.30","3,571.00","3,611.60","3,555.00","355.09K","0.04%"
"Consumer Goods","Britannia Industries","09-06-2021","3,574.70","3,598.00","3,608.35","3,557.10","546.20K","-0.75%"
"Consumer Goods","Britannia Industries","08-06-2021","3,601.75","3,544.50","3,622.00","3,542.60","787.31K","1.67%"
"Consumer Goods","Britannia Industries","07-06-2021","3,542.60","3,506.50","3,555.00","3,478.50","357.31K","1.53%"
"Consumer Goods","Britannia Industries","04-06-2021","3,489.30","3,500.00","3,512.00","3,480.00","312.83K","-0.20%"
"Consumer Goods","Britannia Industries","03-06-2021","3,496.25","3,480.00","3,499.50","3,467.40","380.90K","0.60%"
"Consumer Goods","Britannia Industries","02-06-2021","3,475.25","3,446.75","3,486.00","3,446.05","420.07K","0.83%"
"Consumer Goods","Britannia Industries","01-06-2021","3,446.75","3,458.00","3,469.10","3,442.00","236.58K","-0.03%"
"Consumer Goods","Britannia Industries","31-05-2021","3,447.85","3,428.75","3,458.40","3,427.25","352.80K","0.71%"
"Consumer Goods","Britannia Industries","28-05-2021","3,423.45","3,417.00","3,449.00","3,410.00","249.53K","0.26%"
"Consumer Goods","Britannia Industries","27-05-2021","3,414.65","3,430.00","3,437.50","3,400.05","444.55K","-0.04%"
"Consumer Goods","Britannia Industries","26-05-2021","3,416.00","3,441.05","3,453.85","3,413.05","373.19K","-0.68%"
"Consumer Goods","Britannia Industries","25-05-2021","3,439.50","3,385.00","3,447.00","3,385.00","1.32M","2.17%"
"Consumer Goods","Britannia Industries","24-05-2021","3,366.60","3,446.21","3,446.21","3,358.93","1.64M","-1.65%"
"Consumer Goods","Britannia Industries","21-05-2021","3,423.04","3,436.24","3,436.24","3,405.36","521.69K","0.39%"
"Consumer Goods","Britannia Industries","20-05-2021","3,409.89","3,487.05","3,504.69","3,402.37","1.05M","-3.16%"
"Consumer Goods","Britannia Industries","19-05-2021","3,521.33","3,521.92","3,541.85","3,503.04","688.42K","0.25%"
"Consumer Goods","Britannia Industries","18-05-2021","3,512.41","3,512.16","3,520.83","3,467.13","474.37K","0.52%"
"Consumer Goods","Britannia Industries","17-05-2021","3,494.28","3,505.93","3,520.83","3,483.12","338.00K","0.17%"
"Consumer Goods","Britannia Industries","14-05-2021","3,488.50","3,437.24","3,511.46","3,425.48","677.50K","1.80%"
"Consumer Goods","Britannia Industries","12-05-2021","3,426.83","3,391.41","3,432.26","3,388.57","252.50K","0.62%"
"Consumer Goods","Britannia Industries","11-05-2021","3,405.75","3,401.17","3,422.00","3,383.49","455.41K","0.13%"
"Consumer Goods","Britannia Industries","10-05-2021","3,401.17","3,465.14","3,465.14","3,390.91","694.00K","-1.37%"
"Consumer Goods","Britannia Industries","07-05-2021","3,448.45","3,471.81","3,471.81","3,439.48","189.16K","0.27%"
"Consumer Goods","Britannia Industries","06-05-2021","3,439.28","3,439.23","3,478.58","3,426.98","384.45K","0.01%"
"Consumer Goods","Britannia Industries","05-05-2021","3,438.83","3,428.37","3,446.11","3,423.54","234.12K","0.46%"
"Consumer Goods","Britannia Industries","04-05-2021","3,423.14","3,419.30","3,449.19","3,407.35","337.84K","-0.10%"
"Consumer Goods","Britannia Industries","03-05-2021","3,426.53","3,426.38","3,465.83","3,418.91","570.02K","-0.28%"
"Consumer Goods","Britannia Industries","30-04-2021","3,436.24","3,447.20","3,455.52","3,424.29","436.19K","-0.57%"
"Consumer Goods","Britannia Industries","29-04-2021","3,456.07","3,483.82","3,492.93","3,434.25","611.09K","-0.28%"
"Consumer Goods","Britannia Industries","28-04-2021","3,465.88","3,475.10","3,513.95","3,456.17","1.50M","-1.76%"
"Consumer Goods","Britannia Industries","27-04-2021","3,528.10","3,559.49","3,561.38","3,503.99","813.61K","0.06%"
"Consumer Goods","Britannia Industries","26-04-2021","3,526.11","3,647.56","3,648.45","3,517.94","1.03M","-3.04%"
"Consumer Goods","Britannia Industries","23-04-2021","3,636.80","3,741.11","3,746.99","3,627.03","491.83K","-2.71%"
"Consumer Goods","Britannia Industries","22-04-2021","3,738.12","3,711.32","3,752.07","3,678.49","424.37K","0.59%"
"Consumer Goods","Britannia Industries","20-04-2021","3,716.10","3,718.10","3,738.87","3,676.45","331.48K","-0.34%"
"Consumer Goods","Britannia Industries","19-04-2021","3,728.96","3,671.37","3,741.11","3,639.54","560.40K","1.25%"
"Consumer Goods","Britannia Industries","16-04-2021","3,682.83","3,681.83","3,720.14","3,662.95","251.74K","0.10%"
"Consumer Goods","Britannia Industries","15-04-2021","3,679.04","3,737.13","3,785.84","3,659.41","494.46K","-1.42%"
"Consumer Goods","Britannia Industries","13-04-2021","3,732.14","3,799.99","3,832.77","3,715.26","411.66K","-1.75%"
"Consumer Goods","Britannia Industries","12-04-2021","3,798.65","3,763.98","3,835.76","3,736.13","1.11M","0.40%"
"Consumer Goods","Britannia Industries","09-04-2021","3,783.65","3,802.63","3,829.48","3,775.98","526.93K","-0.50%"
"Consumer Goods","Britannia Industries","08-04-2021","3,802.63","3,766.02","3,819.82","3,747.14","613.39K","0.22%"
"Consumer Goods","Britannia Industries","07-04-2021","3,794.46","3,718.20","3,805.87","3,697.82","633.68K","2.09%"
"Consumer Goods","Britannia Industries","06-04-2021","3,716.80","3,694.28","3,722.58","3,666.39","462.35K","0.82%"
"Consumer Goods","Britannia Industries","05-04-2021","3,686.66","3,621.55","3,706.24","3,616.57","807.94K","2.26%"
"Consumer Goods","Britannia Industries","01-04-2021","3,605.11","3,621.55","3,656.43","3,596.90","460.66K","-0.18%"
"Consumer Goods","Britannia Industries","31-03-2021","3,611.64","3,602.62","3,641.48","3,579.21","441.58K","0.25%"
"Consumer Goods","Britannia Industries","30-03-2021","3,602.62","3,501.00","3,611.59","3,497.07","567.45K","3.18%"
"Consumer Goods","Britannia Industries","26-03-2021","3,491.64","3,442.57","3,502.00","3,442.57","273.03K","1.76%"
"Consumer Goods","Britannia Industries","25-03-2021","3,431.11","3,521.92","3,551.61","3,416.32","486.52K","-2.65%"
"Consumer Goods","Britannia Industries","24-03-2021","3,524.66","3,522.92","3,555.00","3,508.97","480.66K","-0.86%"
"Consumer Goods","Britannia Industries","23-03-2021","3,555.20","3,556.79","3,564.76","3,511.96","461.05K","0.11%"
"Consumer Goods","Britannia Industries","22-03-2021","3,551.22","3,427.38","3,556.79","3,427.38","820.05K","2.82%"
"Consumer Goods","Britannia Industries","19-03-2021","3,453.78","3,411.93","3,481.92","3,366.50","1.31M","0.78%"
"Consumer Goods","Britannia Industries","18-03-2021","3,426.93","3,467.13","3,475.00","3,414.72","430.17K","-0.81%"
"Consumer Goods","Britannia Industries","17-03-2021","3,455.07","3,475.10","3,486.06","3,433.55","378.14K","-0.61%"
"Consumer Goods","Britannia Industries","16-03-2021","3,476.19","3,449.79","3,487.05","3,443.27","383.10K","1.12%"
"Consumer Goods","Britannia Industries","15-03-2021","3,437.64","3,430.86","3,443.76","3,386.43","311.08K","0.47%"
"Consumer Goods","Britannia Industries","12-03-2021","3,421.55","3,478.98","3,480.93","3,412.33","344.21K","-1.32%"
"Consumer Goods","Britannia Industries","10-03-2021","3,467.48","3,439.13","3,476.09","3,425.78","270.94K","1.56%"
"Consumer Goods","Britannia Industries","09-03-2021","3,414.07","3,460.65","3,476.24","3,384.78","589.56K","-1.05%"
"Consumer Goods","Britannia Industries","08-03-2021","3,450.39","3,480.68","3,495.97","3,438.24","463.98K","-0.82%"
"Consumer Goods","Britannia Industries","05-03-2021","3,478.83","3,473.10","3,493.68","3,447.95","612.42K","-0.29%"
"Consumer Goods","Britannia Industries","04-03-2021","3,488.95","3,437.24","3,501.80","3,437.24","537.28K","0.60%"
"Consumer Goods","Britannia Industries","03-03-2021","3,468.27","3,447.20","3,474.25","3,422.29","409.49K","0.96%"
"Consumer Goods","Britannia Industries","02-03-2021","3,435.20","3,399.18","3,437.24","3,382.44","383.97K","1.06%"
"Consumer Goods","Britannia Industries","01-03-2021","3,399.18","3,359.03","3,407.35","3,354.59","377.87K","1.43%"
"Consumer Goods","Britannia Industries","26-02-2021","3,351.31","3,376.46","3,396.34","3,330.63","748.72K","-1.21%"
"Consumer Goods","Britannia Industries","25-02-2021","3,392.41","3,407.35","3,413.03","3,362.12","586.36K","-0.02%"
"Consumer Goods","Britannia Industries","24-02-2021","3,392.95","3,347.57","3,402.37","3,328.64","512.57K","2.09%"
"Consumer Goods","Britannia Industries","23-02-2021","3,323.61","3,337.41","3,355.54","3,313.00","484.69K","-0.16%"
"Consumer Goods","Britannia Industries","22-02-2021","3,328.84","3,337.61","3,361.27","3,305.03","666.37K","0.30%"
"Consumer Goods","Britannia Industries","19-02-2021","3,318.88","3,346.57","3,370.49","3,307.72","765.68K","-0.84%"
"Consumer Goods","Britannia Industries","18-02-2021","3,347.02","3,355.54","3,378.41","3,327.75","616.16K","-0.14%"
"Consumer Goods","Britannia Industries","17-02-2021","3,351.56","3,357.53","3,392.25","3,347.57","866.57K","-0.75%"
"Consumer Goods","Britannia Industries","16-02-2021","3,376.91","3,419.30","3,419.65","3,372.53","693.63K","-0.81%"
"Consumer Goods","Britannia Industries","15-02-2021","3,404.36","3,416.32","3,432.26","3,390.41","513.58K","-0.12%"
"Consumer Goods","Britannia Industries","12-02-2021","3,408.59","3,467.13","3,476.09","3,396.44","618.87K","-1.20%"
"Consumer Goods","Britannia Industries","11-02-2021","3,449.94","3,418.06","3,457.16","3,407.35","873.77K","1.11%"
"Consumer Goods","Britannia Industries","10-02-2021","3,412.18","3,455.07","3,472.21","3,404.41","893.69K","-1.08%"
"Consumer Goods","Britannia Industries","09-02-2021","3,449.59","3,492.03","3,492.03","3,442.22","951.12K","-0.33%"
"Consumer Goods","Britannia Industries","08-02-2021","3,460.85","3,587.68","3,603.52","3,451.29","2.39M","-1.92%"
"Consumer Goods","Britannia Industries","05-02-2021","3,528.55","3,602.62","3,602.62","3,517.39","1.16M","-1.07%"
"Consumer Goods","Britannia Industries","04-02-2021","3,566.76","3,508.92","3,594.70","3,498.06","958.72K","1.81%"
"Consumer Goods","Britannia Industries","03-02-2021","3,503.49","3,513.01","3,530.89","3,488.05","786.97K","0.44%"
"Consumer Goods","Britannia Industries","02-02-2021","3,488.30","3,534.78","3,540.85","3,470.86","869.95K","-0.55%"
"Consumer Goods","Britannia Industries","01-02-2021","3,507.73","3,525.91","3,544.74","3,470.12","544.28K","0.56%"
"Consumer Goods","Britannia Industries","29-01-2021","3,488.15","3,591.86","3,607.41","3,467.33","733.17K","-2.85%"
"Consumer Goods","Britannia Industries","28-01-2021","3,590.42","3,575.43","3,636.50","3,546.08","643.83K","-0.19%"
"Consumer Goods","Britannia Industries","27-01-2021","3,597.39","3,600.18","3,636.40","3,580.51","646.88K","-0.08%"
"Consumer Goods","Britannia Industries","25-01-2021","3,600.18","3,620.41","3,626.39","3,563.02","467.37K","0.15%"
"Consumer Goods","Britannia Industries","22-01-2021","3,594.65","3,635.50","3,676.35","3,577.72","791.21K","-0.63%"
"Consumer Goods","Britannia Industries","21-01-2021","3,617.37","3,591.37","3,652.99","3,589.27","834.43K","1.07%"
"Consumer Goods","Britannia Industries","20-01-2021","3,579.01","3,591.67","3,627.53","3,571.74","607.45K","-0.25%"
"Consumer Goods","Britannia Industries","19-01-2021","3,587.93","3,615.33","3,636.35","3,573.73","594.09K","-0.18%"
"Consumer Goods","Britannia Industries","18-01-2021","3,594.50","3,595.70","3,651.44","3,561.78","826.50K","-0.03%"
"Consumer Goods","Britannia Industries","15-01-2021","3,595.70","3,666.39","3,671.37","3,557.79","597.62K","-1.54%"
"Consumer Goods","Britannia Industries","14-01-2021","3,651.89","3,609.60","3,691.20","3,606.21","1.19M","1.22%"
"Consumer Goods","Britannia Industries","13-01-2021","3,607.75","3,626.54","3,634.51","3,586.68","798.27K","-0.29%"
